fscore,metadata_dataname,metadata_incremental-kickin-step,metadata_input-directory,metadata_input-file-prefix,metadata_ncore,metadata_nproc,metadata_nsplit,metadata_nthread,metadata_output-directory,metadata_per-process-memory,metadata_selective-prune-threshold,metadata_summary-threshold,ncol_minc,niter_cluster_m22,niter_cluster_minc,nnz_minc,nrow_minc,number_cluster_m22,number_cluster_minc,split,time_cluster_m22,time_cluster_minc,time_prep_minc
0.940604,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2528632,5,60,19019872,2528632,37246,259439,38,0.188051,30.3912,5.470828
0.937458,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2593523,5,61,19596976,2593523,37312,259224,39,0.190212,31.5922,5.623248
0.935156,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2658712,5,60,20157066,2658712,37432,258712,40,0.189539,32.4126,5.83
0.933122,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2723719,5,60,20591556,2723719,37338,258047,41,0.187551,32.923,5.941926
0.930564,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2788510,5,60,20916911,2788510,37412,257388,42,0.189453,33.202,6.063551
0.928439,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2853074,5,61,21544558,2853074,37086,256630,43,0.193612,34.5742,6.188073
0.92671,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2917927,5,60,22060519,2917927,37330,255693,44,0.191388,34.754,6.395202
0.924226,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,2983543,5,59,22558757,2983543,37501,254650,45,0.189907,35.0842,6.481354
0.922527,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,3048320,5,61,22816158,3048320,37471,253511,46,0.185653,36.4215,6.659629
0.920953,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,3113222,5,60,23559614,3113222,37177,252340,47,0.192434,37.9364,6.888715
0.918856,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,3178101,5,59,23833276,3178101,37274,250919,48,0.1894,37.3399,6.974213
0.917093,eukarya,30,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.30.70.10.perlmutter_cpu.node_8.proc_8.thread_16/,30,10,70,3243106,5,61,24366775,3243106,37552,249430,49,0.186621,39.2529,7.143671
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,129898,,,578786,129898,,,1,,,0.218155
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,194975,,,1303330,194975,,,2,,,0.357693
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,259715,,,2305092,259715,,,3,,,0.504512
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,324686,,,3615046,324686,,,4,,,0.677672
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,389540,,,5206986,389540,,,5,,,0.928303
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,454498,,,7073888,454498,,,6,,,1.246069
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,519292,,,9198110,519292,,,7,,,1.400005
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,583808,,,11602558,583808,,,8,,,1.840691
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,648033,,,14346446,648033,,,9,,,2.045294
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,712979,,,17376266,712979,,,10,,,2.386067
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,777904,,,20668816,777904,,,11,,,2.720329
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,842844,,,24302012,842844,,,12,,,3.15659
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,907602,,,28166924,907602,,,13,,,3.552903
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,972358,,,32356262,972358,,,14,,,3.908698
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1037395,,,36785502,1037395,,,15,,,4.334696
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1102740,,,41608474,1102740,,,16,,,4.866989
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1167722,,,46704490,1167722,,,17,,,5.333339
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1232270,,,52028186,1232270,,,18,,,5.957359
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1297323,,32,57641998,1297323,,230113,19,,55.8133,6.479741
0.962753,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1362389,5,61,64597443,1362389,37316,232363,20,0.187215,22.4249,7.798102
0.907148,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1427400,5,61,17704252,1427400,37359,258340,21,0.194974,21.5637,3.368565
0.862201,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1492177,5,69,10276532,1492177,37170,270873,22,0.190936,26.6162,2.680348
0.83128,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1556899,5,59,9513895,1556899,37444,282880,23,0.187397,25.4995,2.687237
0.813057,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1621937,5,60,10212145,1621937,37238,293338,24,0.192851,26.7107,2.977178
0.795677,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1686516,5,59,10431785,1686516,37125,302892,25,0.189315,28.1371,3.121082
0.78804,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1750876,5,58,10797945,1750876,37067,308746,26,0.190167,29.1626,3.248513
0.777218,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1815802,5,60,11453993,1815802,37265,319915,27,0.190803,30.0369,3.460297
0.769089,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1880430,5,57,11637784,1880430,37225,327735,28,0.188945,30.7268,3.516422
0.761831,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,1945206,5,52,12031186,1945206,37108,331991,29,0.187865,29.9989,3.653394
0.755402,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2009702,5,59,12480026,2009702,37195,342198,30,0.184414,32.6925,3.806426
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2074755,5,61,12824832,2074755,37568,347929,31,0.186389,34.4336,3.905131
0.747597,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2139784,5,59,13535239,2139784,37409,357654,32,0.190315,34.7718,4.023545
0.741217,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2204617,5,59,13744973,2204617,37289,366756,33,0.191752,40.0007,4.311412
0.736736,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2269776,5,61,14399417,2269776,37184,371858,34,0.194722,38.2529,4.232808
0.736518,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2334472,5,61,14764038,2334472,37133,375831,35,0.189348,37.4464,4.604461
0.732024,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2399358,5,58,14900232,2399358,37328,389515,36,0.190858,41.5131,4.655703
0.728263,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2463985,5,60,15237202,2463985,37101,394415,37,0.188419,46.9497,4.740643
0.724667,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2528632,5,61,16190886,2528632,37246,393090,38,0.18646,47.986,4.896163
0.72448,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2593523,5,59,16792417,2593523,37312,398599,39,0.188555,45.5301,5.079888
0.722795,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2658712,5,60,16472071,2658712,37432,411574,40,0.192269,42.4765,4.93259
0.719934,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2723719,5,61,16942644,2723719,37338,417385,41,0.188331,49.7096,5.308639
0.717358,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2788510,5,60,17027857,2788510,37412,425925,42,0.188628,46.4253,5.149013
0.717519,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2853074,5,60,18323291,2853074,37086,425527,43,0.19275,48.9162,5.532472
0.715811,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2917927,5,55,18389622,2917927,37330,433779,44,0.190576,50.1274,5.692835
0.712113,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,2983543,5,59,19378561,2983543,37501,436504,45,0.189577,56.0728,5.936367
0.710149,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3048320,5,59,19665838,3048320,37471,441187,46,0.187739,54.5152,6.116872
0.709803,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3113222,5,60,19039525,3113222,37177,452427,47,0.191403,56.2137,5.844642
0.706662,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3178101,5,63,19139287,3178101,37274,460266,48,0.187538,60.0676,5.882434
0.704825,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.30.50.perlmutter_cpu.node_8.proc_8.thread_16/,30,50,30,3243106,5,61,20281939,3243106,37552,465365,49,0.186182,57.5404,6.334119
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,129898,,,578786,129898,,,1,,,0.300674
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,194975,,,1303330,194975,,,2,,,0.34667
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,259715,,,2305092,259715,,,3,,,0.586044
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,324686,,,3615046,324686,,,4,,,0.674826
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,389540,,,5206986,389540,,,5,,,0.926455
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,454498,,,7073888,454498,,,6,,,1.151001
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,519292,,,9198110,519292,,,7,,,1.387706
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,583808,,,11602558,583808,,,8,,,1.671413
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,648033,,,14346446,648033,,,9,,,2.058215
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,712979,,,17376266,712979,,,10,,,2.50913
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,777904,,,20668816,777904,,,11,,,2.717243
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,842844,,,24302012,842844,,,12,,,3.187534
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,907602,,,28166924,907602,,,13,,,3.61772
-1.0,eukarya,20,/global/cfs/cdirs/m1982/taufique/eukarya-incremental/50-split/,eukarya_30_50_length,1024,64,50,16,/pscratch/sd/t/taufique/incremental.eukarya.50.20.70.5.perlmutter_cpu.node_8.proc_8.thread_16/,30,5,70,972358,,,32356262,972358,,,14,,,3.941944
